gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,tenure_group,log_riskscore,risk_score2
1,0,0,No,64,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Credit card (automatic),84.3,5289.05,0,"(48, 72]",0.06575116126794023,0.06137685387508279
1,1,1,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),23.95,1756.2,0,"(48, 72]",0.005298944605603011,0.002588191419608451
0,0,1,Yes,65,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),99.05,6416.7,0,"(48, 72]",0.03506018472008971,0.04665606877794441
1,0,0,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.6,61.35,0,"(0, 12]",0.10161241546848405,0.08196662658887871
1,0,0,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,45.65,45.65,1,"(0, 12]",0.516448620809187,0.6300707697885091
1,0,0,Yes,30,Yes,No,DSL,No,Yes,Yes,No,Yes,No,One year,No,Credit card (automatic),64.5,1929.95,0,"(24, 48]",0.06200030490679766,0.060085414880689976
1,0,1,Yes,15,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,69.5,1071.4,0,"(12, 24]",0.16795419472872203,0.13672190095822714
0,0,1,Yes,8,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,68.55,564.35,0,"(0, 12]",0.44780075103475436,0.22999444184957363
1,0,0,No,7,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,95.0,655.5,1,"(0, 12]",0.7057025060196691,0.7237994589886181
0,0,1,Yes,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),108.15,7930.55,0,"(48, 72]",0.11188910496464007,0.11999919803813933
1,0,1,Yes,62,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,86.1,5215.25,0,"(48, 72]",0.015903372782440927,0.01992848351502875
0,0,1,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.7,113.5,0,"(0, 12]",0.15458468848803822,0.08427782181186914
0,0,1,Yes,14,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),80.9,1152.8,0,"(12, 24]",0.4747031547472871,0.45773196700205665
0,0,0,No,22,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),84.15,1821.95,0,"(12, 24]",0.4859755720974976,0.3837487645913011
1,0,1,Yes,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.15,419.9,0,"(12, 24]",0.022418776781462913,0.003583636670333073
1,0,1,Yes,16,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Two year,No,Mailed check,64.25,1024.0,0,"(12, 24]",0.03802565110762117,0.07528227229413947
1,0,0,No,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),25.7,251.6,0,"(0, 12]",0.055989060058388385,0.049049765613683086
0,0,0,Yes,13,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,56.0,764.55,0,"(12, 24]",0.17262074031563085,0.20422013592831992
0,0,1,No,20,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,82.4,1592.35,1,"(12, 24]",0.34047683087966696,0.5017428694543223
0,0,0,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.7,135.2,0,"(0, 12]",0.7115466199520073,0.6252674478120687
1,0,0,No,53,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),73.9,3958.25,0,"(48, 72]",0.039417089310711084,0.02012029156736971
0,0,1,Yes,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.6,233.9,0,"(0, 12]",0.05860764787793147,0.0646676906276804
1,0,1,No,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.9,1363.45,0,"(48, 72]",0.002984333026648197,0.0027611074714585155
0,0,0,No,4,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),70.9,273.0,1,"(0, 12]",0.6328301235397908,0.6513944383962861
1,0,1,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),89.05,6254.45,0,"(48, 72]",0.01747058992039547,0.003664735250332533
1,1,1,No,58,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,45.3,2651.2,1,"(48, 72]",0.24455764055305776,0.2909947735767101
0,0,1,Yes,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,20.4,321.4,0,"(12, 24]",0.09192470538295759,0.09486384947553325
1,0,1,No,43,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),84.25,3539.25,0,"(24, 48]",0.06511115812043247,0.09135118871433331
0,0,1,No,2,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,104.4,242.8,1,"(0, 12]",0.8077149732340428,0.7655978993582394
1,0,1,No,14,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,81.95,1181.75,0,"(12, 24]",0.0627623475653993,0.08944453909825337
0,0,1,No,53,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),94.85,5000.2,1,"(48, 72]",0.270196778737919,0.28134724437784897
0,0,0,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.55,654.55,0,"(24, 48]",0.025175638230999695,0.013737639087624149
0,0,1,No,34,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,24.7,780.2,0,"(24, 48]",0.0835039401898086,0.008918792398631241
0,1,0,No,15,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,74.45,1145.7,1,"(12, 24]",0.5441648931154928,0.5549390347716685
0,1,0,No,7,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),76.45,503.6,1,"(0, 12]",0.49407715621280807,0.43448045985702904
0,0,1,Yes,15,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),105.35,1559.25,0,"(12, 24]",0.5910450823438067,0.44118656560923236
1,0,1,No,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),20.55,1252.0,0,"(48, 72]",0.010705273610143756,0.016297985901560657
0,0,0,No,1,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),29.95,29.95,1,"(0, 12]",0.5086240907531122,0.5691344214862933
0,0,0,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.3,45.3,0,"(0, 12]",0.37394598523059924,0.5028476020017466
1,0,0,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),84.5,662.65,1,"(0, 12]",0.6501717385781001,0.6375774699476447
1,0,1,Yes,33,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,One year,No,Credit card (automatic),74.75,2453.3,0,"(24, 48]",0.05910649246340344,0.07229688663216266
0,0,0,No,13,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,79.25,1111.65,1,"(12, 24]",0.49652068921228726,0.6261726000654801
0,0,1,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,24.8,24.8,1,"(0, 12]",0.6757246290412593,0.6226846287635113
1,0,0,No,20,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,51.8,1023.85,0,"(12, 24]",0.15372725957458588,0.14668085400711625
1,0,0,No,3,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,30.4,82.15,0,"(0, 12]",0.46387274836945347,0.3975021605606966
0,0,0,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,19.65,244.8,0,"(12, 24]",0.060441241314913144,0.08206924674177904
0,0,1,No,40,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),56.6,2379.1,0,"(24, 48]",0.0970327753132877,0.08940475669766998
1,0,1,Yes,43,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,One year,Yes,Credit card (automatic),71.9,3173.35,0,"(24, 48]",0.03228205664775244,0.06347846829143944
1,0,1,No,6,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,91.0,531.0,1,"(0, 12]",0.7184765245083631,0.6875222776903058
0,0,1,Yes,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.75,1375.4,0,"(48, 72]",0.0027083001464710986,0.009970684936662587
0,0,1,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),109.7,8129.3,0,"(48, 72]",0.04577450298808048,0.020060930356244355
1,0,1,Yes,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.3,1192.7,0,"(48, 72]",0.004202327824932892,0.01987528328317577
0,0,1,No,20,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,96.55,1901.65,0,"(12, 24]",0.309428345562172,0.362235262164683
1,0,1,Yes,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),24.1,587.4,0,"(12, 24]",0.021730879121450452,0.009759778008242601
1,0,0,No,59,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,111.35,6519.75,0,"(48, 72]",0.4058621404199589,0.27990180395317465
1,0,1,Yes,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),112.25,8041.65,0,"(48, 72]",0.06485406737140312,0.11146050224635091
1,0,0,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.75,20.75,0,"(0, 12]",0.1830152207220116,0.29263878973483615
0,0,1,No,27,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),101.9,2681.15,0,"(24, 48]",0.19666230162621315,0.2468244847688762
0,0,0,No,14,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),80.05,1112.3,0,"(12, 24]",0.2960549711115496,0.33824899386349655
1,0,1,Yes,71,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,No,Electronic check,105.55,7405.5,0,"(48, 72]",0.06550828587139126,0.10243909368725443
1,0,0,Yes,13,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),78.3,1033.95,0,"(12, 24]",0.4350136714864639,0.3369140834858893
1,0,0,No,44,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),68.85,2958.95,0,"(24, 48]",0.1484320403175292,0.2542890168704009
0,0,0,No,33,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),79.95,2684.85,0,"(24, 48]",0.1244736575108971,0.14185136443010518
1,0,1,Yes,72,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),55.45,4179.2,0,"(48, 72]",0.008759113226888958,0.005380969141889637
1,0,0,No,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,79.9,79.9,1,"(0, 12]",0.7159583032220602,0.865612098049153
0,0,0,No,19,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,106.6,1934.45,1,"(12, 24]",0.4040056075715418,0.4315643059404882
1,0,1,No,64,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),102.45,6654.1,0,"(48, 72]",0.11869707388719017,0.15099788815579532
1,0,0,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),46.0,84.5,1,"(0, 12]",0.40814446525837705,0.5279832154826934
0,0,0,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,25.25,25.25,0,"(0, 12]",0.5954723737932767,0.6068639972391869
1,0,0,Yes,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.75,1124.2,0,"(48, 72]",0.0036325240495569456,0.06534685919562604
0,0,1,Yes,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,20.0,540.05,0,"(24, 48]",0.032895573368766425,0.01350382903889217
1,1,1,No,23,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,86.8,1975.85,0,"(12, 24]",0.5410700470513996,0.45073580862317386
0,0,1,No,57,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),58.75,3437.45,0,"(48, 72]",0.17759681208301645,0.09400923037490233
1,0,1,Yes,72,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),45.25,3139.8,0,"(48, 72]",0.004108941663495048,0.019117527574300255
1,0,1,No,66,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),56.6,3789.2,0,"(48, 72]",0.01613113974252896,0.012584444624451246
1,0,1,Yes,65,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),84.2,5324.5,0,"(48, 72]",0.02757669332138388,0.01652296080717267
0,0,0,No,8,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),80.0,624.6,0,"(0, 12]",0.6550126363589147,0.6266880216930283
0,0,0,No,4,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.15,268.35,1,"(0, 12]",0.6896572647306592,0.6117856256510633
0,0,1,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),24.75,1836.9,0,"(48, 72]",0.004174915665189364,0.0002525647345944552
1,0,1,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,20.2,20.2,0,"(0, 12]",0.16778027701316733,0.3023371414894762
1,0,1,No,4,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,50.05,179.35,1,"(0, 12]",0.2624653711544598,0.3812481940978713
0,0,0,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),19.35,219.35,0,"(0, 12]",0.08907604533311442,0.06604628178957259
1,0,0,No,24,No,No phone service,DSL,Yes,No,No,No,Yes,Yes,One year,Yes,Mailed check,50.6,1288.75,0,"(12, 24]",0.13734688096246989,0.14690736942339902
0,0,1,Yes,31,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,81.15,2545.75,0,"(24, 48]",0.06535242633616993,0.11367361917786117
0,0,1,No,1,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,55.2,55.2,1,"(0, 12]",0.45501039235194674,0.6506525796826892
1,0,0,No,30,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),89.9,2723.15,0,"(24, 48]",0.3838365153233381,0.31892302112396714
0,0,1,Yes,47,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),85.3,4107.25,0,"(24, 48]",0.020882196650916098,0.03452347005094382
1,0,0,No,54,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),108.0,5760.65,0,"(48, 72]",0.08803482366231555,0.23363689828443576
1,0,0,No,50,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),93.5,4747.5,0,"(48, 72]",0.18713758094908475,0.14748026105551942
1,0,0,No,1,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,84.6,84.6,1,"(0, 12]",0.6182611077372495,0.6909424896654339
0,0,0,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.25,1566.9,0,"(48, 72]",0.002349544954944054,0.0028191786276174436
0,0,0,No,29,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,25.15,702.0,0,"(24, 48]",0.10351583043405314,0.045636815339790804
1,0,0,No,2,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,54.4,114.1,1,"(0, 12]",0.4663197339724794,0.5433308186531747
0,0,0,No,10,No,No phone service,DSL,No,No,No,Yes,No,No,Two year,Yes,Mailed check,29.6,299.05,0,"(0, 12]",0.12936704314954273,0.1920493560413727
1,0,1,No,18,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,73.15,1305.95,0,"(12, 24]",0.5283632594492468,0.49843791523433395
0,1,0,No,11,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.0,1120.3,1,"(0, 12]",0.7761729745633147,0.7206219260812872
1,0,0,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.75,284.35,0,"(12, 24]",0.020743978939018245,0.031549777779749565
0,0,0,No,72,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),86.6,6350.5,0,"(48, 72]",0.01898617265472398,0.010750743694082415
1,0,0,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),109.2,7878.3,0,"(48, 72]",0.05659378614972518,0.0759338859163598
0,0,1,Yes,41,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),74.7,3187.65,0,"(24, 48]",0.038297279550194865,0.10006216108594838
0,1,1,No,65,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,94.4,6126.15,0,"(48, 72]",0.21357741235890942,0.13971668022872366
0,1,0,No,13,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,54.8,731.3,0,"(12, 24]",0.33952573392005825,0.2360672076810943
1,1,0,No,4,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,75.35,273.4,0,"(0, 12]",0.5874487715881198,0.3929748980194613
1,0,0,No,41,Yes,Yes,DSL,No,No,Yes,No,No,Yes,One year,No,Mailed check,65.0,2531.8,0,"(24, 48]",0.06566650942215109,0.0933576060536197
1,1,0,No,15,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,74.4,1074.3,1,"(12, 24]",0.5214018528488478,0.6041593291253013
1,0,0,No,1,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,48.55,48.55,1,"(0, 12]",0.34374963320471597,0.43680598118826575
1,0,0,No,42,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,99.0,4298.45,0,"(24, 48]",0.19282194544260414,0.20204780735429526
0,0,1,No,51,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,93.5,4619.55,0,"(48, 72]",0.18609477887877057,0.13587922683873077
0,0,1,Yes,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,70.4,147.15,1,"(0, 12]",0.6151519769218649,0.6410691347284246
1,1,1,No,1,No,No phone service,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,40.2,40.2,1,"(0, 12]",0.703218099302607,0.8049525977702687
1,0,0,Yes,32,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),83.7,2633.3,0,"(24, 48]",0.07311192956378676,0.09434289805227333
1,0,0,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.85,193.05,0,"(0, 12]",0.1776490690744936,0.10583350290739019
0,0,1,Yes,67,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,59.55,4103.9,0,"(48, 72]",0.034356488490715126,0.05516269491308051
0,0,1,Yes,61,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),115.1,7008.15,0,"(48, 72]",0.04971095803791002,0.06494052517510038
1,0,0,No,50,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),114.35,5791.1,0,"(48, 72]",0.1436418297787989,0.20586164644704127
0,0,1,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),44.6,80.55,1,"(0, 12]",0.4314358010077438,0.5425038569435281
0,1,1,No,29,No,No phone service,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,45.0,1228.65,0,"(24, 48]",0.37827348568068137,0.34239357061753994
1,1,0,No,3,No,No phone service,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,41.15,132.2,1,"(0, 12]",0.7508701182612003,0.8050399770599737
1,1,0,No,13,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,106.9,1364.3,1,"(12, 24]",0.7473532042483857,0.7466816178875771
1,1,1,No,57,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,89.85,4925.35,0,"(48, 72]",0.4726776521822195,0.3434664185929225
0,0,0,No,31,No,No phone service,DSL,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),49.85,1520.1,0,"(24, 48]",0.04677448947973197,0.04610212317585849
0,0,1,No,45,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Mailed check,113.3,5032.25,0,"(24, 48]",0.10743379232927416,0.22538613701688567
